Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
4430,942,7/4/23 13:00,3963,Bill Payment
4431,928,7/4/23 14:00,2799,Investment
4432,555,7/4/23 15:00,4271,Investment
4433,484,7/4/23 16:00,2262,Purchase
4434,337,7/4/23 17:00,4983,Bill Payment
4435,496,7/4/23 18:00,254,Investment
4436,771,7/4/23 19:00,1904,Bill Payment
4437,249,7/4/23 20:00,1366,Bill Payment
4438,74,7/4/23 21:00,952,Loan Payment
4439,373,7/4/23 22:00,3477,Bill Payment
4440,831,7/4/23 23:00,3202,Investment
4441,879,7/5/23 00:00,1755,Purchase
4442,808,7/5/23 01:00,4515,Bill Payment
4443,786,7/5/23 02:00,2367,Investment
4444,835,7/5/23 03:00,3889,Loan Payment
4445,871,7/5/23 04:00,3787,Bill Payment
4446,702,7/5/23 05:00,2125,Purchase
4447,138,7/5/23 06:00,2277,Bill Payment
4448,948,7/5/23 07:00,2277,Investment
4449,457,7/5/23 08:00,1506,Bill Payment
4450,814,7/5/23 09:00,2806,Bill Payment
4451,823,7/5/23 10:00,4491,Loan Payment
4452,942,7/5/23 11:00,939,Bill Payment
4453,843,7/5/23 12:00,3334,Purchase
4454,444,7/5/23 13:00,4510,Bill Payment
4455,353,7/5/23 14:00,4597,Loan Payment
4456,996,7/5/23 15:00,366,Investment
4457,794,7/5/23 16:00,4320,Bill Payment
4458,411,7/5/23 17:00,4074,Bill Payment
4460,790,7/5/23 19:00,3940,Loan Payment
4461,538,7/5/23 20:00,4857,Loan Payment
4462,982,7/5/23 21:00,836,Bill Payment
4463,453,7/5/23 22:00,675,Purchase
4464,419,7/5/23 23:00,2038,Loan Payment
4465,450,7/6/23 00:00,3701,Investment
4466,995,7/6/23 01:00,2592,Bill Payment
4467,585,7/6/23 02:00,563,Investment
4469,51,7/6/23 04:00,1198,Purchase
4470,369,7/6/23 05:00,159,Investment
4471,914,7/6/23 06:00,4762,Loan Payment
4472,683,7/6/23 07:00,2863,Loan Payment
4473,780,7/6/23 08:00,1946,Bill Payment
4474,515,7/6/23 09:00,4398,Purchase
4475,210,7/6/23 10:00,2746,Purchase
4476,888,7/6/23 11:00,966,Investment
4477,998,7/6/23 12:00,3258,Purchase
4478,903,7/6/23 13:00,425,Investment
4479,993,7/6/23 14:00,3464,Investment
4480,902,7/6/23 15:00,2655,Purchase
4481,850,7/6/23 16:00,3784,Bill Payment
4482,813,7/6/23 17:00,94,Investment
4483,895,7/6/23 18:00,1945,Loan Payment
4484,854,7/6/23 19:00,1426,Loan Payment
4485,627,7/6/23 20:00,1080,Purchase
4487,435,7/6/23 22:00,1531,Investment
4488,777,7/6/23 23:00,1511,Investment
4489,227,7/7/23 00:00,4101,Loan Payment
4490,663,7/7/23 01:00,2483,Investment
4491,268,7/7/23 02:00,745,Loan Payment
4492,116,7/7/23 03:00,2848,Investment
4493,600,7/7/23 04:00,2572,Bill Payment
4494,830,7/7/23 05:00,3916,Bill Payment
4495,754,7/7/23 06:00,1282,Loan Payment
4496,360,7/7/23 07:00,4846,Bill Payment
4497,329,7/7/23 08:00,1872,Bill Payment
4498,845,7/7/23 09:00,4236,Purchase
4499,40,7/7/23 10:00,1773,Investment
4500,182,7/7/23 11:00,4428,Purchase
4501,490,7/7/23 12:00,832,Loan Payment
4502,209,7/7/23 13:00,552,Purchase
4503,903,7/7/23 14:00,2775,Loan Payment
4504,273,7/7/23 15:00,2088,Bill Payment
4505,119,7/7/23 16:00,894,Purchase
4506,382,7/7/23 17:00,4296,Bill Payment
4507,946,7/7/23 18:00,3659,Investment
4508,536,7/7/23 19:00,4520,Bill Payment
4509,258,7/7/23 20:00,3581,Investment
4510,483,7/7/23 21:00,3943,Bill Payment
4511,509,7/7/23 22:00,3676,Purchase
4512,92,7/7/23 23:00,1731,Purchase
4513,979,7/8/23 00:00,384,Bill Payment
4514,161,7/8/23 01:00,567,Loan Payment
4515,149,7/8/23 02:00,1290,Loan Payment
4516,117,7/8/23 03:00,3433,Investment
4517,458,7/8/23 04:00,1138,Investment
4518,565,7/8/23 05:00,1370,Bill Payment
4519,814,7/8/23 06:00,3607,Purchase
4520,45,7/8/23 07:00,1110,Investment
4521,777,7/8/23 08:00,1544,Bill Payment
4522,998,7/8/23 09:00,2635,Investment
4523,774,7/8/23 10:00,4137,Purchase
4524,819,7/8/23 11:00,1641,Investment
4525,234,7/8/23 12:00,67,Bill Payment
4526,375,7/8/23 13:00,1137,Investment
4527,547,7/8/23 14:00,321,Loan Payment
4528,850,7/8/23 15:00,3727,Investment
4529,949,7/8/23 16:00,2011,Purchase
4530,915,7/8/23 17:00,2747,Purchase
4531,197,7/8/23 18:00,3887,Purchase
4532,25,7/8/23 19:00,2292,Purchase
4533,395,7/8/23 20:00,3193,Bill Payment
4534,714,7/8/23 21:00,1441,Investment
4535,785,7/8/23 22:00,3135,Investment
4536,36,7/8/23 23:00,4907,Investment
4537,474,7/9/23 00:00,4344,Investment
4538,223,7/9/23 01:00,1785,Bill Payment
4539,864,7/9/23 02:00,1328,Purchase
4540,789,7/9/23 03:00,4217,Investment
4541,530,7/9/23 04:00,3169,Investment
4542,188,7/9/23 05:00,1338,Purchase
4543,402,7/9/23 06:00,4395,Loan Payment
4544,257,7/9/23 07:00,3984,Loan Payment
4545,654,7/9/23 08:00,4687,Purchase
4546,136,7/9/23 09:00,4475,Investment
4547,962,7/9/23 10:00,229,Purchase
4548,819,7/9/23 11:00,3312,Investment
4549,591,7/9/23 12:00,2876,Investment
4550,444,7/9/23 13:00,1906,Loan Payment
4551,418,7/9/23 14:00,4454,Loan Payment
4552,292,7/9/23 15:00,2312,Investment
4553,574,7/9/23 16:00,4557,Investment
4554,129,7/9/23 17:00,4194,Investment
4555,341,7/9/23 18:00,4976,Loan Payment
4556,810,7/9/23 19:00,3736,Investment
4557,257,7/9/23 20:00,2052,Purchase
4558,992,7/9/23 21:00,532,Bill Payment
4559,724,7/9/23 22:00,2717,Bill Payment
4560,566,7/9/23 23:00,3008,Investment
4561,687,7/10/23 00:00,3931,Purchase
4562,100,7/10/23 01:00,919,Investment
4563,39,7/10/23 02:00,4547,Purchase
4564,926,7/10/23 03:00,4143,Loan Payment
4565,263,7/10/23 04:00,1890,Loan Payment
4566,150,7/10/23 05:00,3289,Investment
4567,633,7/10/23 06:00,4315,Loan Payment
4568,690,7/10/23 07:00,2570,Investment
4569,813,7/10/23 08:00,3082,Bill Payment
4570,330,7/10/23 09:00,3836,Purchase
4571,120,7/10/23 10:00,4486,Purchase
4572,584,7/10/23 11:00,2885,Bill Payment
4573,219,7/10/23 12:00,2916,Bill Payment
4574,906,7/10/23 13:00,4499,Bill Payment
4575,910,7/10/23 14:00,4501,Bill Payment
4576,814,7/10/23 15:00,554,Loan Payment
4577,123,7/10/23 16:00,3107,Purchase
4578,244,7/10/23 17:00,3635,Purchase
4579,886,7/10/23 18:00,3515,Bill Payment
4580,587,7/10/23 19:00,1094,Investment
4581,518,7/10/23 20:00,562,Investment
4582,21,7/10/23 21:00,1163,Investment
4583,190,7/10/23 22:00,3948,Investment
4584,225,7/10/23 23:00,2255,Loan Payment
4585,915,7/11/23 00:00,1696,Purchase
4586,615,7/11/23 01:00,703,Purchase
4587,856,7/11/23 02:00,3800,Purchase
4588,466,7/11/23 03:00,507,Investment
4589,99,7/11/23 04:00,2105,Bill Payment
4590,830,7/11/23 05:00,622,Investment
4591,363,7/11/23 06:00,3977,Purchase
4593,83,7/11/23 08:00,815,Bill Payment
4594,693,7/11/23 09:00,930,Bill Payment
4595,664,7/11/23 10:00,4980,Investment
4596,56,7/11/23 11:00,3614,Purchase
4597,702,7/11/23 12:00,1453,Loan Payment
4598,930,7/11/23 13:00,1555,Purchase
4599,22,7/11/23 14:00,1220,Loan Payment
4600,580,7/11/23 15:00,2090,Purchase
4601,185,7/11/23 16:00,4697,Investment
4602,522,7/11/23 17:00,2158,Loan Payment
4603,578,7/11/23 18:00,1518,Purchase
4604,264,7/11/23 19:00,923,Investment
4605,225,7/11/23 20:00,2790,Purchase
4606,635,7/11/23 21:00,399,Bill Payment
4607,38,7/11/23 22:00,4059,Bill Payment
4608,123,7/11/23 23:00,4265,Purchase
4609,830,7/12/23 00:00,4997,Investment
4611,906,7/12/23 02:00,1080,Investment
4612,301,7/12/23 03:00,4801,Loan Payment
4613,833,7/12/23 04:00,4863,Bill Payment
4614,994,7/12/23 05:00,2580,Loan Payment
4615,67,7/12/23 06:00,3747,Investment
4616,905,7/12/23 07:00,2789,Purchase
4617,645,7/12/23 08:00,348,Bill Payment
4618,874,7/12/23 09:00,1986,Investment
4619,394,7/12/23 10:00,3446,Investment
4620,652,7/12/23 11:00,804,Bill Payment
4621,594,7/12/23 12:00,1732,Purchase
4622,570,7/12/23 13:00,3229,Bill Payment
4623,661,7/12/23 14:00,908,Purchase
4624,405,7/12/23 15:00,112,Purchase
4625,449,7/12/23 16:00,2869,Investment
4626,131,7/12/23 17:00,4198,Purchase
4627,69,7/12/23 18:00,1457,Purchase
4628,345,7/12/23 19:00,4224,Bill Payment
4629,762,7/12/23 20:00,2042,Bill Payment
4631,177,7/12/23 22:00,3070,Investment
4632,584,7/12/23 23:00,1544,Bill Payment
4633,529,7/13/23 00:00,2857,Loan Payment
4634,841,7/13/23 01:00,3219,Investment
4635,160,7/13/23 02:00,4580,Bill Payment
4636,582,7/13/23 03:00,3473,Bill Payment
4637,625,7/13/23 04:00,444,Loan Payment
4638,744,7/13/23 05:00,1267,Purchase
4639,533,7/13/23 06:00,64,Bill Payment
4640,135,7/13/23 07:00,940,Loan Payment
4641,775,7/13/23 08:00,2809,Loan Payment
4642,111,7/13/23 09:00,321,Bill Payment
4643,999,7/13/23 10:00,966,Investment
4644,758,7/13/23 11:00,4093,Bill Payment
4645,283,7/13/23 12:00,4862,Loan Payment
4646,520,7/13/23 13:00,2522,Bill Payment
4647,969,7/13/23 14:00,1273,Investment
4648,796,7/13/23 15:00,2757,Purchase
4649,719,7/13/23 16:00,2792,Purchase
4650,194,7/13/23 17:00,1103,Bill Payment
4651,967,7/13/23 18:00,2796,Bill Payment
4652,47,7/13/23 19:00,2825,Loan Payment
4653,978,7/13/23 20:00,3773,Investment
4654,342,7/13/23 21:00,4045,Loan Payment
4655,242,7/13/23 22:00,4849,Loan Payment
4656,522,7/13/23 23:00,2333,Purchase
4657,370,7/14/23 00:00,242,Loan Payment
4658,801,7/14/23 01:00,2111,Loan Payment
4659,903,7/14/23 02:00,4362,Purchase
4660,131,7/14/23 03:00,2038,Purchase
4661,270,7/14/23 04:00,1939,Investment
4662,940,7/14/23 05:00,1468,Investment
4663,814,7/14/23 06:00,1658,Investment
4664,61,7/14/23 07:00,417,Bill Payment
4665,164,7/14/23 08:00,3350,Purchase
4666,525,7/14/23 09:00,1987,Bill Payment
4667,272,7/14/23 10:00,2423,Bill Payment
4668,720,7/14/23 11:00,4947,Investment
4669,758,7/14/23 12:00,1770,Purchase
4670,133,7/14/23 13:00,3607,Bill Payment
4671,244,7/14/23 14:00,1388,Loan Payment
4672,985,7/14/23 15:00,630,Loan Payment
4673,806,7/14/23 16:00,939,Purchase
4674,998,7/14/23 17:00,984,Bill Payment
4675,434,7/14/23 18:00,4497,Investment
4676,38,7/14/23 19:00,4457,Bill Payment
4677,871,7/14/23 20:00,2863,Loan Payment
4678,568,7/14/23 21:00,1699,Loan Payment
4679,319,7/14/23 22:00,4681,Investment
4680,510,7/14/23 23:00,4628,Purchase
4681,376,7/15/23 00:00,735,Bill Payment
4682,560,7/15/23 01:00,171,Loan Payment
4683,617,7/15/23 02:00,668,Bill Payment
4684,474,7/15/23 03:00,2907,Investment
4685,59,7/15/23 04:00,4629,Investment
4686,589,7/15/23 05:00,4109,Purchase
4687,940,7/15/23 06:00,2552,Investment
4688,499,7/15/23 07:00,1588,Purchase
4689,218,7/15/23 08:00,4004,Bill Payment
4690,895,7/15/23 09:00,1084,Loan Payment
4691,567,7/15/23 10:00,3215,Loan Payment
4693,129,7/15/23 12:00,3443,Loan Payment
4694,904,7/15/23 13:00,887,Purchase
4695,383,7/15/23 14:00,1101,Purchase
4696,388,7/15/23 15:00,3069,Bill Payment
4697,85,7/15/23 16:00,1684,Bill Payment
4698,510,7/15/23 17:00,1618,Investment
4699,726,7/15/23 18:00,2836,Purchase
4700,627,7/15/23 19:00,1227,Bill Payment
4701,437,7/15/23 20:00,3062,Purchase
4702,826,7/15/23 21:00,323,Purchase
4703,293,7/15/23 22:00,739,Purchase
4704,49,7/15/23 23:00,4049,Bill Payment
4705,67,7/16/23 00:00,393,Purchase
4706,787,7/16/23 01:00,1822,Purchase
4707,129,7/16/23 02:00,2334,Investment
4708,29,7/16/23 03:00,3439,Purchase
4709,343,7/16/23 04:00,2755,Investment
4710,545,7/16/23 05:00,1874,Purchase
4711,119,7/16/23 06:00,3301,Investment
4712,692,7/16/23 07:00,4856,Bill Payment
4713,937,7/16/23 08:00,237,Bill Payment
4714,663,7/16/23 09:00,2074,Loan Payment
4715,133,7/16/23 10:00,21,Purchase
4716,327,7/16/23 11:00,1532,Loan Payment
4717,185,7/16/23 12:00,701,Loan Payment
4718,506,7/16/23 13:00,3715,Investment
4719,646,7/16/23 14:00,1749,Bill Payment
4720,689,7/16/23 15:00,1535,Purchase
4721,534,7/16/23 16:00,79,Purchase
4722,241,7/16/23 17:00,2258,Investment
4723,589,7/16/23 18:00,3133,Loan Payment
4724,716,7/16/23 19:00,4734,Investment
4725,516,7/16/23 20:00,3340,Loan Payment
4726,840,7/16/23 21:00,1297,Purchase
4727,960,7/16/23 22:00,585,Investment
4728,165,7/16/23 23:00,2182,Loan Payment
4729,927,7/17/23 00:00,4964,Investment
4730,933,7/17/23 01:00,754,Bill Payment
4731,640,7/17/23 02:00,2537,Investment
4732,557,7/17/23 03:00,3083,Purchase
4733,218,7/17/23 04:00,4220,Investment
4734,747,7/17/23 05:00,4586,Purchase
4735,648,7/17/23 06:00,1034,Purchase
4736,680,7/17/23 07:00,951,Investment
4737,993,7/17/23 08:00,777,Investment
4738,749,7/17/23 09:00,2448,Investment
4739,605,7/17/23 10:00,843,Bill Payment
4740,5,7/17/23 11:00,2200,Bill Payment
4741,668,7/17/23 12:00,637,Loan Payment
4742,757,7/17/23 13:00,386,Investment
4743,872,7/17/23 14:00,3896,Loan Payment
4744,81,7/17/23 15:00,99,Loan Payment
4745,247,7/17/23 16:00,2865,Purchase
4746,855,7/17/23 17:00,1075,Loan Payment
4747,493,7/17/23 18:00,1068,Investment
4748,649,7/17/23 19:00,3069,Bill Payment
4749,386,7/17/23 20:00,4082,Loan Payment
4750,575,7/17/23 21:00,2610,Loan Payment
4751,992,7/17/23 22:00,4229,Bill Payment
4752,307,7/17/23 23:00,2114,Loan Payment
4753,628,7/18/23 00:00,2863,Investment
4754,625,7/18/23 01:00,2665,Loan Payment
4755,543,7/18/23 02:00,1525,Purchase
4756,7,7/18/23 03:00,3027,Loan Payment
4757,926,7/18/23 04:00,4157,Purchase
4758,954,7/18/23 05:00,1583,Bill Payment
4759,515,7/18/23 06:00,2546,Bill Payment
4760,819,7/18/23 07:00,3936,Loan Payment
4761,755,7/18/23 08:00,2062,Loan Payment
4762,568,7/18/23 09:00,3806,Bill Payment
4763,73,7/18/23 10:00,641,Purchase
4764,10,7/18/23 11:00,1871,Bill Payment
4765,573,7/18/23 12:00,3962,Bill Payment
4766,562,7/18/23 13:00,1242,Purchase
4767,122,7/18/23 14:00,2274,Bill Payment
4768,687,7/18/23 15:00,2057,Loan Payment
4769,986,7/18/23 16:00,545,Loan Payment
4770,513,7/18/23 17:00,3543,Bill Payment
4771,990,7/18/23 18:00,4835,Loan Payment
4772,441,7/18/23 19:00,3107,Investment
4773,38,7/18/23 20:00,1285,Bill Payment
4774,702,7/18/23 21:00,3083,Investment
4775,591,7/18/23 22:00,1035,Bill Payment
4776,345,7/18/23 23:00,2061,Bill Payment
4777,966,7/19/23 00:00,3631,Investment
4778,338,7/19/23 01:00,4573,Bill Payment
4779,961,7/19/23 02:00,210,Loan Payment
4780,702,7/19/23 03:00,4413,Investment
4781,184,7/19/23 04:00,3333,Bill Payment
4782,67,7/19/23 05:00,3368,Loan Payment
4783,17,7/19/23 06:00,2981,Investment
4784,383,7/19/23 07:00,4988,Investment
4785,368,7/19/23 08:00,595,Loan Payment
4786,904,7/19/23 09:00,3355,Bill Payment
4787,316,7/19/23 10:00,3864,Bill Payment
4788,497,7/19/23 11:00,4614,Investment
4789,808,7/19/23 12:00,3434,Purchase
4790,721,7/19/23 13:00,4110,Bill Payment
4791,345,7/19/23 14:00,369,Bill Payment
4792,958,7/19/23 15:00,3679,Loan Payment
4793,553,7/19/23 16:00,4319,Purchase
4794,908,7/19/23 17:00,3487,Purchase
4795,989,7/19/23 18:00,4668,Investment
4796,473,7/19/23 19:00,2822,Loan Payment
4797,115,7/19/23 20:00,54,Loan Payment
4798,100,7/19/23 21:00,2760,Bill Payment
4799,885,7/19/23 22:00,643,Investment
4800,438,7/19/23 23:00,1220,Bill Payment
4801,345,7/20/23 00:00,1759,Purchase
4802,349,7/20/23 01:00,3251,Loan Payment
4803,139,7/20/23 02:00,2778,Investment
4804,828,7/20/23 03:00,603,Bill Payment
4805,324,7/20/23 04:00,1434,Bill Payment
4806,846,7/20/23 05:00,1936,Purchase
4807,302,7/20/23 06:00,866,Loan Payment
4808,294,7/20/23 07:00,561,Purchase
4809,957,7/20/23 08:00,4148,Bill Payment
4810,529,7/20/23 09:00,2898,Loan Payment
4811,834,7/20/23 10:00,4284,Loan Payment
4812,968,7/20/23 11:00,1490,Purchase
4813,292,7/20/23 12:00,616,Loan Payment
4814,74,7/20/23 13:00,681,Purchase
4815,775,7/20/23 14:00,3325,Loan Payment
4816,484,7/20/23 15:00,26,Loan Payment
4817,16,7/20/23 16:00,2883,Investment
4818,526,7/20/23 17:00,2604,Loan Payment
4819,336,7/20/23 18:00,2494,Bill Payment
4820,793,7/20/23 19:00,625,Investment
4821,873,7/20/23 20:00,3215,Purchase
4822,516,7/20/23 21:00,2859,Bill Payment
4823,925,7/20/23 22:00,4417,Purchase
4824,127,7/20/23 23:00,3817,Purchase
4825,824,7/21/23 00:00,2082,Bill Payment
4826,518,7/21/23 01:00,534,Purchase
4827,129,7/21/23 02:00,3183,Investment
4828,511,7/21/23 03:00,1483,Bill Payment
4829,423,7/21/23 04:00,2435,Purchase
4830,385,7/21/23 05:00,4993,Purchase
4831,883,7/21/23 06:00,3284,Loan Payment
4832,232,7/21/23 07:00,3348,Loan Payment
4833,959,7/21/23 08:00,2017,Purchase
4834,825,7/21/23 09:00,4567,Bill Payment
4835,195,7/21/23 10:00,2422,Investment
4836,65,7/21/23 11:00,2161,Purchase
4837,833,7/21/23 12:00,3192,Purchase
4838,615,7/21/23 13:00,437,Purchase
4839,277,7/21/23 14:00,4574,Loan Payment
4840,670,7/21/23 15:00,1024,Bill Payment
4841,224,7/21/23 16:00,1614,Purchase
4842,801,7/21/23 17:00,879,Loan Payment
4843,944,7/21/23 18:00,2737,Purchase
4844,278,7/21/23 19:00,2862,Purchase
4845,990,7/21/23 20:00,895,Bill Payment
4846,694,7/21/23 21:00,2618,Loan Payment
4848,516,7/21/23 23:00,4436,Bill Payment
4849,215,7/22/23 00:00,1965,Investment
4850,439,7/22/23 01:00,596,Loan Payment
4851,428,7/22/23 02:00,210,Loan Payment
4852,729,7/22/23 03:00,4559,Investment
4854,209,7/22/23 05:00,835,Bill Payment
4855,501,7/22/23 06:00,120,Purchase
4856,463,7/22/23 07:00,2921,Investment
4857,586,7/22/23 08:00,3909,Purchase
4858,227,7/22/23 09:00,917,Investment
4859,375,7/22/23 10:00,3725,Purchase
4860,500,7/22/23 11:00,3699,Purchase
4861,948,7/22/23 12:00,564,Bill Payment
4862,93,7/22/23 13:00,1913,Purchase
4864,577,7/22/23 15:00,3346,Purchase
4865,321,7/22/23 16:00,2544,Loan Payment
4866,10,7/22/23 17:00,2236,Purchase
4867,914,7/22/23 18:00,3303,Purchase
4868,303,7/22/23 19:00,1403,Loan Payment
4869,322,7/22/23 20:00,2694,Loan Payment
4870,817,7/22/23 21:00,2845,Investment
4871,456,7/22/23 22:00,176,Loan Payment
4872,278,7/22/23 23:00,2720,Loan Payment
4873,598,7/23/23 00:00,3634,Investment
4874,538,7/23/23 01:00,2357,Investment
4875,730,7/23/23 02:00,1414,Purchase
4876,393,7/23/23 03:00,1535,Bill Payment
4878,95,7/23/23 05:00,4921,Loan Payment
4879,756,7/23/23 06:00,4848,Purchase
4880,959,7/23/23 07:00,2784,Loan Payment
4881,107,7/23/23 08:00,835,Investment
4882,390,7/23/23 09:00,1134,Bill Payment
4883,760,7/23/23 10:00,578,Purchase
4884,526,7/23/23 11:00,1968,Investment
4885,673,7/23/23 12:00,3749,Investment
4886,71,7/23/23 13:00,2119,Loan Payment
4887,664,7/23/23 14:00,4474,Bill Payment
4888,969,7/23/23 15:00,4199,Investment
4889,587,7/23/23 16:00,4104,Loan Payment
4890,376,7/23/23 17:00,2940,Purchase
4891,727,7/23/23 18:00,773,Loan Payment
4892,368,7/23/23 19:00,3370,Purchase
4893,51,7/23/23 20:00,3460,Loan Payment
4894,898,7/23/23 21:00,2157,Bill Payment
4895,143,7/23/23 22:00,3405,Loan Payment
4896,419,7/23/23 23:00,4434,Bill Payment
4897,548,7/24/23 00:00,3729,Bill Payment
4898,500,7/24/23 01:00,4811,Purchase
4899,886,7/24/23 02:00,230,Loan Payment
4900,988,7/24/23 03:00,1871,Loan Payment
4901,167,7/24/23 04:00,2624,Loan Payment
4902,748,7/24/23 05:00,1031,Bill Payment
4903,260,7/24/23 06:00,119,Investment
4904,192,7/24/23 07:00,4254,Loan Payment
4905,202,7/24/23 08:00,3858,Loan Payment
4906,774,7/24/23 09:00,708,Investment
4907,185,7/24/23 10:00,117,Purchase
4908,158,7/24/23 11:00,398,Loan Payment
4909,758,7/24/23 12:00,434,Investment
4910,622,7/24/23 13:00,2504,Loan Payment
4911,99,7/24/23 14:00,2975,Bill Payment
4912,241,7/24/23 15:00,2713,Investment
4913,491,7/24/23 16:00,2009,Bill Payment
4914,202,7/24/23 17:00,3585,Investment
4915,634,7/24/23 18:00,1537,Purchase
4916,509,7/24/23 19:00,4063,Bill Payment
4917,629,7/24/23 20:00,2036,Loan Payment
4918,96,7/24/23 21:00,2378,Investment
4919,746,7/24/23 22:00,2776,Loan Payment
4920,490,7/24/23 23:00,1865,Purchase
4921,579,7/25/23 00:00,456,Investment
4922,888,7/25/23 01:00,1607,Purchase
4923,218,7/25/23 02:00,219,Investment
4924,527,7/25/23 03:00,858,Bill Payment
4925,273,7/25/23 04:00,1661,Loan Payment
4926,219,7/25/23 05:00,1926,Bill Payment
4927,786,7/25/23 06:00,3539,Bill Payment
4928,883,7/25/23 07:00,1928,Bill Payment
4929,659,7/25/23 08:00,586,Bill Payment
4930,332,7/25/23 09:00,698,Investment
4931,856,7/25/23 10:00,799,Loan Payment
4932,453,7/25/23 11:00,1365,Investment
4933,152,7/25/23 12:00,1697,Investment
4934,347,7/25/23 13:00,359,Investment
4935,816,7/25/23 14:00,2727,Bill Payment
4936,414,7/25/23 15:00,3549,Purchase
4937,527,7/25/23 16:00,4531,Bill Payment
4938,431,7/25/23 17:00,4432,Investment
4939,379,7/25/23 18:00,1139,Bill Payment
4940,998,7/25/23 19:00,4360,Loan Payment
4941,895,7/25/23 20:00,4549,Loan Payment
4942,428,7/25/23 21:00,4218,Bill Payment
4943,866,7/25/23 22:00,4794,Bill Payment
4944,923,7/25/23 23:00,1000,Purchase
4945,84,7/26/23 00:00,1883,Bill Payment
4946,192,7/26/23 01:00,4151,Bill Payment
4947,41,7/26/23 02:00,4862,Purchase
4949,836,7/26/23 04:00,1236,Bill Payment
4950,773,7/26/23 05:00,573,Bill Payment
4951,309,7/26/23 06:00,2897,Bill Payment
4952,378,7/26/23 07:00,1350,Bill Payment
4953,136,7/26/23 08:00,3747,Investment
4954,790,7/26/23 09:00,1447,Bill Payment
4955,106,7/26/23 10:00,104,Purchase
4956,519,7/26/23 11:00,3306,Bill Payment
4957,918,7/26/23 12:00,958,Investment
4958,814,7/26/23 13:00,4658,Purchase
4959,542,7/26/23 14:00,2702,Purchase
4960,126,7/26/23 15:00,4171,Bill Payment
4961,357,7/26/23 16:00,3291,Loan Payment
4962,400,7/26/23 17:00,1507,Investment
4963,79,7/26/23 18:00,4770,Loan Payment
4964,389,7/26/23 19:00,2741,Bill Payment
4965,579,7/26/23 20:00,2753,Investment
4966,535,7/26/23 21:00,4285,Loan Payment
4967,701,7/26/23 22:00,2891,Investment
4968,74,7/26/23 23:00,211,Bill Payment
4969,5,7/27/23 00:00,1508,Investment
4970,919,7/27/23 01:00,3096,Bill Payment
4971,463,7/27/23 02:00,3123,Loan Payment
4972,82,7/27/23 03:00,2600,Investment
4973,537,7/27/23 04:00,1958,Purchase
4974,776,7/27/23 05:00,3614,Bill Payment
4975,991,7/27/23 06:00,3973,Investment
4976,405,7/27/23 07:00,703,Purchase
4977,514,7/27/23 08:00,1729,Purchase
4978,278,7/27/23 09:00,3943,Purchase
4979,840,7/27/23 10:00,3742,Purchase
4980,855,7/27/23 11:00,2669,Bill Payment
4981,224,7/27/23 12:00,1731,Investment
4982,584,7/27/23 13:00,4061,Purchase
4983,68,7/27/23 14:00,2301,Investment
4984,320,7/27/23 15:00,4209,Investment
4985,606,7/27/23 16:00,2708,Loan Payment
4986,19,7/27/23 17:00,3384,Investment
4987,640,7/27/23 18:00,1020,Bill Payment
4988,343,7/27/23 19:00,1051,Bill Payment
4989,594,7/27/23 20:00,1567,Purchase
4990,766,7/27/23 21:00,1217,Investment
4991,949,7/27/23 22:00,1690,Bill Payment
4992,733,7/27/23 23:00,3631,Bill Payment
4993,343,7/28/23 00:00,3362,Bill Payment
4994,97,7/28/23 01:00,1688,Purchase
4995,52,7/28/23 02:00,3606,Bill Payment
4996,175,7/28/23 03:00,2755,Investment
4997,338,7/28/23 04:00,3555,Bill Payment
4998,694,7/28/23 05:00,3003,Bill Payment
4999,940,7/28/23 06:00,790,Purchase
5000,353,7/28/23 07:00,955,Investment
4065,89,6/19/23 08:00,1218,Purchase
4971,463,7/27/23 02:00,3123,Loan Payment
2591,387,4/18/23 22:00,1239,Investment
