Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type_Bill_Payment,Transaction_Type_Investment,Transaction_Type_Loan_Payment,Transaction_Type_Purchase,,,,,
4276,351,6/28/23 03:00,3690,1,0,0,0,,,,,
4277,108,6/28/23 04:00,3876,1,0,0,0,,,,,
4278,240,6/28/23 05:00,755,1,0,0,0,,,,,
4279,216,6/28/23 06:00,2012,0,1,0,0,,,,,
4280,177,6/28/23 07:00,249,0,0,0,1,,,,,
4281,565,6/28/23 08:00,2903,0,0,0,1,,,,,
4282,330,6/28/23 09:00,1954,0,1,0,0,,,,,
4283,561,6/28/23 10:00,865,0,0,1,0,,,,,
4284,881,6/28/23 11:00,3525,1,0,0,0,,,,,
4285,626,6/28/23 12:00,2656,1,0,0,0,,,,,
4286,450,6/28/23 13:00,3204,0,0,0,1,,,,,
4287,607,6/28/23 14:00,4525,0,1,0,0,,,,,
4288,447,6/28/23 15:00,4814,0,1,0,0,,,,,
4289,537,6/28/23 16:00,2608,0,0,1,0,,,,,
4290,644,6/28/23 17:00,1363,0,0,1,0,,,,,
4291,179,6/28/23 18:00,2045,0,0,0,1,,,,,
4292,395,6/28/23 19:00,2890,0,0,1,0,,,,,
4293,145,6/28/23 20:00,689,0,0,1,0,,,,,
4294,876,6/28/23 21:00,496,0,1,0,0,,,,,
4295,962,6/28/23 22:00,3630,0,1,0,0,,,,,
4296,198,6/28/23 23:00,3660,0,0,1,0,,,,,
4297,969,6/29/23 00:00,4728,0,0,0,1,,,,,
4298,837,6/29/23 01:00,1448,0,0,1,0,,,,,
4299,84,6/29/23 02:00,4324,0,0,0,1,,,,,
4300,669,6/29/23 03:00,1494,0,0,1,0,,,,,
4301,85,6/29/23 04:00,700,0,1,0,0,,,,,
4302,457,6/29/23 05:00,1022,0,1,0,0,,,,,
4303,476,6/29/23 06:00,4552,0,0,0,1,,,,,
4304,253,6/29/23 07:00,2357,0,0,1,0,,,,,
4305,887,6/29/23 08:00,3718,0,0,1,0,,,,,
4306,72,6/29/23 09:00,4480,0,0,0,1,,,,,
4307,223,6/29/23 10:00,1932,0,0,1,0,,,,,
4308,276,6/29/23 11:00,647,1,0,0,0,,,,,
4309,795,6/29/23 12:00,3018,0,1,0,0,,,,,
4310,776,6/29/23 13:00,2243,0,1,0,0,,,,,
4311,246,6/29/23 14:00,2135,0,0,0,1,,,,,
4312,341,6/29/23 15:00,3467,0,0,1,0,,,,,
4313,573,6/29/23 16:00,4299,0,0,0,1,,,,,
4314,924,6/29/23 17:00,3184,1,0,0,0,,,,,
4315,471,6/29/23 18:00,3698,0,0,1,0,,,,,
4316,454,6/29/23 19:00,1409,1,0,0,0,,,,,
4317,771,6/29/23 20:00,2344,0,0,0,1,,,,,
4318,965,6/29/23 21:00,1515,0,1,0,0,,,,,
4319,969,6/29/23 22:00,259,1,0,0,0,,,,,
4320,7,6/29/23 23:00,545,0,0,1,0,,,,,
4321,188,6/30/23 00:00,3542,0,0,0,1,,,,,
4322,4,6/30/23 01:00,3559,0,0,0,1,,,,,
4323,743,6/30/23 02:00,467,0,0,0,1,,,,,
4324,645,6/30/23 03:00,2748,0,1,0,0,,,,,
4325,907,6/30/23 04:00,3379,0,0,0,1,,,,,
4326,125,6/30/23 05:00,4145,0,0,0,1,,,,,
4327,15,6/30/23 06:00,3706,0,1,0,0,,,,,
4328,960,6/30/23 07:00,3421,0,0,0,1,,,,,
4329,994,6/30/23 08:00,4079,0,0,0,1,,,,,
4330,525,6/30/23 09:00,3397,1,0,0,0,,,,,
4331,630,6/30/23 10:00,3195,0,0,0,1,,,,,
4332,240,6/30/23 11:00,3248,0,1,0,0,,,,,
4333,775,6/30/23 12:00,270,1,0,0,0,,,,,
4334,360,6/30/23 13:00,1257,0,0,0,1,,,,,
4335,518,6/30/23 14:00,3343,0,1,0,0,,,,,
4336,952,6/30/23 15:00,3332,0,0,1,0,,,,,
4337,320,6/30/23 16:00,2583,0,0,0,1,,,,,
4339,946,6/30/23 18:00,1239,1,0,0,0,,,,,
4340,30,6/30/23 19:00,3221,0,1,0,0,,,,,
4341,534,6/30/23 20:00,3143,1,0,0,0,,,,,
4342,921,6/30/23 21:00,1316,0,0,1,0,,,,,
4343,156,6/30/23 22:00,2111,0,0,1,0,,,,,
4344,630,6/30/23 23:00,145,0,0,1,0,,,,,
4345,852,7/1/23 00:00,2387,0,1,0,0,,,,,
4346,935,7/1/23 01:00,1469,0,0,1,0,,,,,
4347,963,7/1/23 02:00,4241,0,0,1,0,,,,,
4348,901,7/1/23 03:00,822,0,1,0,0,,,,,
4349,705,7/1/23 04:00,861,0,0,1,0,,,,,
4350,399,7/1/23 05:00,1754,0,0,0,1,,,,,
4351,346,7/1/23 06:00,1948,0,0,1,0,,,,,
4352,195,7/1/23 07:00,880,0,1,0,0,,,,,
4353,168,7/1/23 08:00,644,0,0,1,0,,,,,
4354,377,7/1/23 09:00,678,0,1,0,0,,,,,
4355,489,7/1/23 10:00,1303,0,0,1,0,,,,,
4356,751,7/1/23 11:00,3098,0,0,0,1,,,,,
4357,362,7/1/23 12:00,278,0,1,0,0,,,,,
4358,482,7/1/23 13:00,870,0,1,0,0,,,,,
4359,244,7/1/23 14:00,491,0,1,0,0,,,,,
4360,581,7/1/23 15:00,3300,0,1,0,0,,,,,
4361,607,7/1/23 16:00,3400,0,0,1,0,,,,,
4363,171,7/1/23 18:00,2342,0,0,0,1,,,,,
4364,513,7/1/23 19:00,112,0,0,0,1,,,,,
4365,406,7/1/23 20:00,3804,0,0,1,0,,,,,
4366,574,7/1/23 21:00,4897,1,0,0,0,,,,,
4367,207,7/1/23 22:00,4344,0,1,0,0,,,,,
4368,154,7/1/23 23:00,2702,0,0,1,0,,,,,
4369,786,7/2/23 00:00,3681,0,0,0,1,,,,,
4370,48,7/2/23 01:00,891,0,1,0,0,,,,,
4371,649,7/2/23 02:00,2245,0,0,0,1,,,,,
4372,1,7/2/23 03:00,4993,1,0,0,0,,,,,
4373,747,7/2/23 04:00,3044,0,1,0,0,,,,,
4374,905,7/2/23 05:00,4899,1,0,0,0,,,,,
4375,768,7/2/23 06:00,2587,1,0,0,0,,,,,
4376,407,7/2/23 07:00,685,1,0,0,0,,,,,
4377,107,7/2/23 08:00,2449,0,0,1,0,,,,,
4378,173,7/2/23 09:00,1691,0,0,0,1,,,,,
4379,506,7/2/23 10:00,1286,0,1,0,0,,,,,
4380,130,7/2/23 11:00,4777,0,0,1,0,,,,,
4381,398,7/2/23 12:00,3257,0,0,0,1,,,,,
4382,294,7/2/23 13:00,4944,0,0,1,0,,,,,
4383,552,7/2/23 14:00,3658,0,0,0,1,,,,,
4384,447,7/2/23 15:00,1322,0,1,0,0,,,,,
4385,850,7/2/23 16:00,1083,0,1,0,0,,,,,
4386,16,7/2/23 17:00,4109,0,1,0,0,,,,,
4387,639,7/2/23 18:00,1664,0,1,0,0,,,,,
4388,885,7/2/23 19:00,3757,0,0,0,1,,,,,
4389,349,7/2/23 20:00,4098,0,0,1,0,,,,,
4390,203,7/2/23 21:00,1903,0,1,0,0,,,,,
4391,134,7/2/23 22:00,1295,0,1,0,0,,,,,
4392,771,7/2/23 23:00,544,0,1,0,0,,,,,
4393,526,7/3/23 00:00,3457,1,0,0,0,,,,,
4394,508,7/3/23 01:00,1389,0,1,0,0,,,,,
4395,66,7/3/23 02:00,655,0,1,0,0,,,,,
4396,480,7/3/23 03:00,33,0,0,0,1,,,,,
4397,863,7/3/23 04:00,4662,1,0,0,0,,,,,
4398,459,7/3/23 05:00,4461,0,0,0,1,,,,,
4399,342,7/3/23 06:00,4975,0,0,1,0,,,,,
4400,707,7/3/23 07:00,4680,1,0,0,0,,,,,
4401,626,7/3/23 08:00,4134,0,0,0,1,,,,,
4402,159,7/3/23 09:00,374,0,0,0,1,,,,,
4403,161,7/3/23 10:00,2665,0,0,1,0,,,,,
4404,254,7/3/23 11:00,418,0,0,1,0,,,,,
4405,984,7/3/23 12:00,1324,0,1,0,0,,,,,
4406,897,7/3/23 13:00,228,0,1,0,0,,,,,
4407,940,7/3/23 14:00,4713,1,0,0,0,,,,,
4409,549,7/3/23 16:00,3443,0,0,1,0,,,,,
4410,155,7/3/23 17:00,4963,1,0,0,0,,,,,
4411,486,7/3/23 18:00,1612,0,1,0,0,,,,,
4412,432,7/3/23 19:00,2714,0,0,1,0,,,,,
4413,27,7/3/23 20:00,3658,0,0,0,1,,,,,
4414,12,7/3/23 21:00,1115,0,0,1,0,,,,,
4415,67,7/3/23 22:00,3421,1,0,0,0,,,,,
4416,542,7/3/23 23:00,2498,0,1,0,0,,,,,
4417,96,7/4/23 00:00,626,0,1,0,0,,,,,
4418,215,7/4/23 01:00,4331,0,0,0,1,,,,,
4419,194,7/4/23 02:00,2428,0,0,0,1,,,,,
4420,647,7/4/23 03:00,37,0,0,1,0,,,,,
4421,290,7/4/23 04:00,3065,0,1,0,0,,,,,
4422,544,7/4/23 05:00,25,0,0,0,1,,,,,
4423,885,7/4/23 06:00,3358,0,0,0,1,,,,,
4424,39,7/4/23 07:00,342,0,0,1,0,,,,,
4426,939,7/4/23 09:00,4671,0,1,0,0,,,,,
4427,939,7/4/23 10:00,2171,1,0,0,0,,,,,
4428,206,7/4/23 11:00,2095,1,0,0,0,,,,,
4429,899,7/4/23 12:00,4559,0,1,0,0,,,,,
4430,942,7/4/23 13:00,3963,1,0,0,0,,,,,
4431,928,7/4/23 14:00,2799,0,1,0,0,,,,,
4432,555,7/4/23 15:00,4271,0,1,0,0,,,,,
4433,484,7/4/23 16:00,2262,0,0,0,1,,,,,
4434,337,7/4/23 17:00,4983,1,0,0,0,,,,,
4435,496,7/4/23 18:00,254,0,1,0,0,,,,,
4436,771,7/4/23 19:00,1904,1,0,0,0,,,,,
4437,249,7/4/23 20:00,1366,1,0,0,0,,,,,
4438,74,7/4/23 21:00,952,0,0,1,0,,,,,
4439,373,7/4/23 22:00,3477,1,0,0,0,,,,,
4440,831,7/4/23 23:00,3202,0,1,0,0,,,,,
4441,879,7/5/23 00:00,1755,0,0,0,1,,,,,
4442,808,7/5/23 01:00,4515,1,0,0,0,,,,,
4443,786,7/5/23 02:00,2367,0,1,0,0,,,,,
4444,835,7/5/23 03:00,3889,0,0,1,0,,,,,
4445,871,7/5/23 04:00,3787,1,0,0,0,,,,,
4446,702,7/5/23 05:00,2125,0,0,0,1,,,,,
4447,138,7/5/23 06:00,2277,1,0,0,0,,,,,
4448,948,7/5/23 07:00,2277,0,1,0,0,,,,,
4449,457,7/5/23 08:00,1506,1,0,0,0,,,,,
4450,814,7/5/23 09:00,2806,1,0,0,0,,,,,
4451,823,7/5/23 10:00,4491,0,0,1,0,,,,,
4452,942,7/5/23 11:00,939,1,0,0,0,,,,,
4453,843,7/5/23 12:00,3334,0,0,0,1,,,,,
4454,444,7/5/23 13:00,4510,1,0,0,0,,,,,
4455,353,7/5/23 14:00,4597,0,0,1,0,,,,,
4456,996,7/5/23 15:00,366,0,1,0,0,,,,,
4457,794,7/5/23 16:00,4320,1,0,0,0,,,,,
4458,411,7/5/23 17:00,4074,1,0,0,0,,,,,
4460,790,7/5/23 19:00,3940,0,0,1,0,,,,,
4461,538,7/5/23 20:00,4857,0,0,1,0,,,,,
4462,982,7/5/23 21:00,836,1,0,0,0,,,,,
4463,453,7/5/23 22:00,675,0,0,0,1,,,,,
4464,419,7/5/23 23:00,2038,0,0,1,0,,,,,
4465,450,7/6/23 00:00,3701,0,1,0,0,,,,,
4466,995,7/6/23 01:00,2592,1,0,0,0,,,,,
4467,585,7/6/23 02:00,563,0,1,0,0,,,,,
4469,51,7/6/23 04:00,1198,0,0,0,1,,,,,
4470,369,7/6/23 05:00,159,0,1,0,0,,,,,
4471,914,7/6/23 06:00,4762,0,0,1,0,,,,,
4472,683,7/6/23 07:00,2863,0,0,1,0,,,,,
4473,780,7/6/23 08:00,1946,1,0,0,0,,,,,
4474,515,7/6/23 09:00,4398,0,0,0,1,,,,,
4475,210,7/6/23 10:00,2746,0,0,0,1,,,,,
4476,888,7/6/23 11:00,966,0,1,0,0,,,,,
4477,998,7/6/23 12:00,3258,0,0,0,1,,,,,
4478,903,7/6/23 13:00,425,0,1,0,0,,,,,
4479,993,7/6/23 14:00,3464,0,1,0,0,,,,,
4480,902,7/6/23 15:00,2655,0,0,0,1,,,,,
4481,850,7/6/23 16:00,3784,1,0,0,0,,,,,
4482,813,7/6/23 17:00,94,0,1,0,0,,,,,
4483,895,7/6/23 18:00,1945,0,0,1,0,,,,,
4484,854,7/6/23 19:00,1426,0,0,1,0,,,,,
4485,627,7/6/23 20:00,1080,0,0,0,1,,,,,
4487,435,7/6/23 22:00,1531,0,1,0,0,,,,,
4488,777,7/6/23 23:00,1511,0,1,0,0,,,,,
4489,227,7/7/23 00:00,4101,0,0,1,0,,,,,
4490,663,7/7/23 01:00,2483,0,1,0,0,,,,,
4491,268,7/7/23 02:00,745,0,0,1,0,,,,,
4492,116,7/7/23 03:00,2848,0,1,0,0,,,,,
4493,600,7/7/23 04:00,2572,1,0,0,0,,,,,
4494,830,7/7/23 05:00,3916,1,0,0,0,,,,,
4495,754,7/7/23 06:00,1282,0,0,1,0,,,,,
4496,360,7/7/23 07:00,4846,1,0,0,0,,,,,
4497,329,7/7/23 08:00,1872,1,0,0,0,,,,,
4498,845,7/7/23 09:00,4236,0,0,0,1,,,,,
4499,40,7/7/23 10:00,1773,0,1,0,0,,,,,
4500,182,7/7/23 11:00,4428,0,0,0,1,,,,,
4501,490,7/7/23 12:00,832,0,0,1,0,,,,,
4502,209,7/7/23 13:00,552,0,0,0,1,,,,,
4503,903,7/7/23 14:00,2775,0,0,1,0,,,,,
4504,273,7/7/23 15:00,2088,1,0,0,0,,,,,
4505,119,7/7/23 16:00,894,0,0,0,1,,,,,
4506,382,7/7/23 17:00,4296,1,0,0,0,,,,,
4507,946,7/7/23 18:00,3659,0,1,0,0,,,,,
4508,536,7/7/23 19:00,4520,1,0,0,0,,,,,
4509,258,7/7/23 20:00,3581,0,1,0,0,,,,,
4510,483,7/7/23 21:00,3943,1,0,0,0,,,,,
4511,509,7/7/23 22:00,3676,0,0,0,1,,,,,
4512,92,7/7/23 23:00,1731,0,0,0,1,,,,,
4513,979,7/8/23 00:00,384,1,0,0,0,,,,,
4514,161,7/8/23 01:00,567,0,0,1,0,,,,,
4515,149,7/8/23 02:00,1290,0,0,1,0,,,,,
4516,117,7/8/23 03:00,3433,0,1,0,0,,,,,
4517,458,7/8/23 04:00,1138,0,1,0,0,,,,,
4518,565,7/8/23 05:00,1370,1,0,0,0,,,,,
4519,814,7/8/23 06:00,3607,0,0,0,1,,,,,
4520,45,7/8/23 07:00,1110,0,1,0,0,,,,,
4521,777,7/8/23 08:00,1544,1,0,0,0,,,,,
4522,998,7/8/23 09:00,2635,0,1,0,0,,,,,
4523,774,7/8/23 10:00,4137,0,0,0,1,,,,,
4524,819,7/8/23 11:00,1641,0,1,0,0,,,,,
4525,234,7/8/23 12:00,67,1,0,0,0,,,,,
4526,375,7/8/23 13:00,1137,0,1,0,0,,,,,
4527,547,7/8/23 14:00,321,0,0,1,0,,,,,
4528,850,7/8/23 15:00,3727,0,1,0,0,,,,,
4529,949,7/8/23 16:00,2011,0,0,0,1,,,,,
4530,915,7/8/23 17:00,2747,0,0,0,1,,,,,
4531,197,7/8/23 18:00,3887,0,0,0,1,,,,,
4532,25,7/8/23 19:00,2292,0,0,0,1,,,,,
4533,395,7/8/23 20:00,3193,1,0,0,0,,,,,
4534,714,7/8/23 21:00,1441,0,1,0,0,,,,,
4535,785,7/8/23 22:00,3135,0,1,0,0,,,,,
4536,36,7/8/23 23:00,4907,0,1,0,0,,,,,
4537,474,7/9/23 00:00,4344,0,1,0,0,,,,,
4538,223,7/9/23 01:00,1785,1,0,0,0,,,,,
4539,864,7/9/23 02:00,1328,0,0,0,1,,,,,
4540,789,7/9/23 03:00,4217,0,1,0,0,,,,,
4541,530,7/9/23 04:00,3169,0,1,0,0,,,,,
4542,188,7/9/23 05:00,1338,0,0,0,1,,,,,
4543,402,7/9/23 06:00,4395,0,0,1,0,,,,,
4544,257,7/9/23 07:00,3984,0,0,1,0,,,,,
4545,654,7/9/23 08:00,4687,0,0,0,1,,,,,
4546,136,7/9/23 09:00,4475,0,1,0,0,,,,,
4547,962,7/9/23 10:00,229,0,0,0,1,,,,,
4548,819,7/9/23 11:00,3312,0,1,0,0,,,,,
4549,591,7/9/23 12:00,2876,0,1,0,0,,,,,
4550,444,7/9/23 13:00,1906,0,0,1,0,,,,,
4551,418,7/9/23 14:00,4454,0,0,1,0,,,,,
4552,292,7/9/23 15:00,2312,0,1,0,0,,,,,
4553,574,7/9/23 16:00,4557,0,1,0,0,,,,,
4554,129,7/9/23 17:00,4194,0,1,0,0,,,,,
4555,341,7/9/23 18:00,4976,0,0,1,0,,,,,
4556,810,7/9/23 19:00,3736,0,1,0,0,,,,,
4557,257,7/9/23 20:00,2052,0,0,0,1,,,,,
4558,992,7/9/23 21:00,532,1,0,0,0,,,,,
4559,724,7/9/23 22:00,2717,1,0,0,0,,,,,
4560,566,7/9/23 23:00,3008,0,1,0,0,,,,,
4561,687,7/10/23 00:00,3931,0,0,0,1,,,,,
4562,100,7/10/23 01:00,919,0,1,0,0,,,,,
4563,39,7/10/23 02:00,4547,0,0,0,1,,,,,
4564,926,7/10/23 03:00,4143,0,0,1,0,,,,,
4565,263,7/10/23 04:00,1890,0,0,1,0,,,,,
4566,150,7/10/23 05:00,3289,0,1,0,0,,,,,
4567,633,7/10/23 06:00,4315,0,0,1,0,,,,,
4568,690,7/10/23 07:00,2570,0,1,0,0,,,,,
4569,813,7/10/23 08:00,3082,1,0,0,0,,,,,
4570,330,7/10/23 09:00,3836,0,0,0,1,,,,,
4571,120,7/10/23 10:00,4486,0,0,0,1,,,,,
4572,584,7/10/23 11:00,2885,1,0,0,0,,,,,
4573,219,7/10/23 12:00,2916,1,0,0,0,,,,,
4574,906,7/10/23 13:00,4499,1,0,0,0,,,,,
4575,910,7/10/23 14:00,4501,1,0,0,0,,,,,
4576,814,7/10/23 15:00,554,0,0,1,0,,,,,
4577,123,7/10/23 16:00,3107,0,0,0,1,,,,,
4578,244,7/10/23 17:00,3635,0,0,0,1,,,,,
4579,886,7/10/23 18:00,3515,1,0,0,0,,,,,
4580,587,7/10/23 19:00,1094,0,1,0,0,,,,,
4581,518,7/10/23 20:00,562,0,1,0,0,,,,,
4582,21,7/10/23 21:00,1163,0,1,0,0,,,,,
4583,190,7/10/23 22:00,3948,0,1,0,0,,,,,
4584,225,7/10/23 23:00,2255,0,0,1,0,,,,,
4585,915,7/11/23 00:00,1696,0,0,0,1,,,,,
4586,615,7/11/23 01:00,703,0,0,0,1,,,,,
4587,856,7/11/23 02:00,3800,0,0,0,1,,,,,
4588,466,7/11/23 03:00,507,0,1,0,0,,,,,
4589,99,7/11/23 04:00,2105,1,0,0,0,,,,,
4590,830,7/11/23 05:00,622,0,1,0,0,,,,,
4591,363,7/11/23 06:00,3977,0,0,0,1,,,,,
4593,83,7/11/23 08:00,815,1,0,0,0,,,,,
4594,693,7/11/23 09:00,930,1,0,0,0,,,,,
4595,664,7/11/23 10:00,4980,0,1,0,0,,,,,
4596,56,7/11/23 11:00,3614,0,0,0,1,,,,,
4597,702,7/11/23 12:00,1453,0,0,1,0,,,,,
4598,930,7/11/23 13:00,1555,0,0,0,1,,,,,
4599,22,7/11/23 14:00,1220,0,0,1,0,,,,,
4600,580,7/11/23 15:00,2090,0,0,0,1,,,,,
4601,185,7/11/23 16:00,4697,0,1,0,0,,,,,
4602,522,7/11/23 17:00,2158,0,0,1,0,,,,,
4603,578,7/11/23 18:00,1518,0,0,0,1,,,,,
4604,264,7/11/23 19:00,923,0,1,0,0,,,,,
4605,225,7/11/23 20:00,2790,0,0,0,1,,,,,
4606,635,7/11/23 21:00,399,1,0,0,0,,,,,
4607,38,7/11/23 22:00,4059,1,0,0,0,,,,,
4608,123,7/11/23 23:00,4265,0,0,0,1,,,,,
4609,830,7/12/23 00:00,4997,0,1,0,0,,,,,
4611,906,7/12/23 02:00,1080,0,1,0,0,,,,,
4612,301,7/12/23 03:00,4801,0,0,1,0,,,,,
4613,833,7/12/23 04:00,4863,1,0,0,0,,,,,
4614,994,7/12/23 05:00,2580,0,0,1,0,,,,,
4615,67,7/12/23 06:00,3747,0,1,0,0,,,,,
4616,905,7/12/23 07:00,2789,0,0,0,1,,,,,
4617,645,7/12/23 08:00,348,1,0,0,0,,,,,
4618,874,7/12/23 09:00,1986,0,1,0,0,,,,,
4619,394,7/12/23 10:00,3446,0,1,0,0,,,,,
4620,652,7/12/23 11:00,804,1,0,0,0,,,,,
4621,594,7/12/23 12:00,1732,0,0,0,1,,,,,
4622,570,7/12/23 13:00,3229,1,0,0,0,,,,,
4623,661,7/12/23 14:00,908,0,0,0,1,,,,,
4624,405,7/12/23 15:00,112,0,0,0,1,,,,,
4625,449,7/12/23 16:00,2869,0,1,0,0,,,,,
4626,131,7/12/23 17:00,4198,0,0,0,1,,,,,
4627,69,7/12/23 18:00,1457,0,0,0,1,,,,,
4628,345,7/12/23 19:00,4224,1,0,0,0,,,,,
4629,762,7/12/23 20:00,2042,1,0,0,0,,,,,
4631,177,7/12/23 22:00,3070,0,1,0,0,,,,,
4632,584,7/12/23 23:00,1544,1,0,0,0,,,,,
4633,529,7/13/23 00:00,2857,0,0,1,0,,,,,
4634,841,7/13/23 01:00,3219,0,1,0,0,,,,,
4635,160,7/13/23 02:00,4580,1,0,0,0,,,,,
4636,582,7/13/23 03:00,3473,1,0,0,0,,,,,
4637,625,7/13/23 04:00,444,0,0,1,0,,,,,
4638,744,7/13/23 05:00,1267,0,0,0,1,,,,,
4639,533,7/13/23 06:00,64,1,0,0,0,,,,,
4640,135,7/13/23 07:00,940,0,0,1,0,,,,,
4641,775,7/13/23 08:00,2809,0,0,1,0,,,,,
4642,111,7/13/23 09:00,321,1,0,0,0,,,,,
4643,999,7/13/23 10:00,966,0,1,0,0,,,,,
4644,758,7/13/23 11:00,4093,1,0,0,0,,,,,
4645,283,7/13/23 12:00,4862,0,0,1,0,,,,,
4646,520,7/13/23 13:00,2522,1,0,0,0,,,,,
4647,969,7/13/23 14:00,1273,0,1,0,0,,,,,
4648,796,7/13/23 15:00,2757,0,0,0,1,,,,,
4649,719,7/13/23 16:00,2792,0,0,0,1,,,,,
4650,194,7/13/23 17:00,1103,1,0,0,0,,,,,
4651,967,7/13/23 18:00,2796,1,0,0,0,,,,,
4652,47,7/13/23 19:00,2825,0,0,1,0,,,,,
4653,978,7/13/23 20:00,3773,0,1,0,0,,,,,
4654,342,7/13/23 21:00,4045,0,0,1,0,,,,,
4655,242,7/13/23 22:00,4849,0,0,1,0,,,,,
4656,522,7/13/23 23:00,2333,0,0,0,1,,,,,
4657,370,7/14/23 00:00,242,0,0,1,0,,,,,
4658,801,7/14/23 01:00,2111,0,0,1,0,,,,,
4659,903,7/14/23 02:00,4362,0,0,0,1,,,,,
4660,131,7/14/23 03:00,2038,0,0,0,1,,,,,
4661,270,7/14/23 04:00,1939,0,1,0,0,,,,,
4662,940,7/14/23 05:00,1468,0,1,0,0,,,,,
4663,814,7/14/23 06:00,1658,0,1,0,0,,,,,
4664,61,7/14/23 07:00,417,1,0,0,0,,,,,
4665,164,7/14/23 08:00,3350,0,0,0,1,,,,,
4666,525,7/14/23 09:00,1987,1,0,0,0,,,,,
4667,272,7/14/23 10:00,2423,1,0,0,0,,,,,
4668,720,7/14/23 11:00,4947,0,1,0,0,,,,,
4669,758,7/14/23 12:00,1770,0,0,0,1,,,,,
4670,133,7/14/23 13:00,3607,1,0,0,0,,,,,
4671,244,7/14/23 14:00,1388,0,0,1,0,,,,,
4672,985,7/14/23 15:00,630,0,0,1,0,,,,,
4673,806,7/14/23 16:00,939,0,0,0,1,,,,,
4674,998,7/14/23 17:00,984,1,0,0,0,,,,,
4675,434,7/14/23 18:00,4497,0,1,0,0,,,,,
4676,38,7/14/23 19:00,4457,1,0,0,0,,,,,
4677,871,7/14/23 20:00,2863,0,0,1,0,,,,,
4678,568,7/14/23 21:00,1699,0,0,1,0,,,,,
4679,319,7/14/23 22:00,4681,0,1,0,0,,,,,
4680,510,7/14/23 23:00,4628,0,0,0,1,,,,,
4681,376,7/15/23 00:00,735,1,0,0,0,,,,,
4682,560,7/15/23 01:00,171,0,0,1,0,,,,,
4683,617,7/15/23 02:00,668,1,0,0,0,,,,,
4684,474,7/15/23 03:00,2907,0,1,0,0,,,,,
4685,59,7/15/23 04:00,4629,0,1,0,0,,,,,
4686,589,7/15/23 05:00,4109,0,0,0,1,,,,,
4687,940,7/15/23 06:00,2552,0,1,0,0,,,,,
4688,499,7/15/23 07:00,1588,0,0,0,1,,,,,
4689,218,7/15/23 08:00,4004,1,0,0,0,,,,,
4690,895,7/15/23 09:00,1084,0,0,1,0,,,,,
4691,567,7/15/23 10:00,3215,0,0,1,0,,,,,
4693,129,7/15/23 12:00,3443,0,0,1,0,,,,,
4694,904,7/15/23 13:00,887,0,0,0,1,,,,,
4695,383,7/15/23 14:00,1101,0,0,0,1,,,,,
4696,388,7/15/23 15:00,3069,1,0,0,0,,,,,
4697,85,7/15/23 16:00,1684,1,0,0,0,,,,,
4698,510,7/15/23 17:00,1618,0,1,0,0,,,,,
4699,726,7/15/23 18:00,2836,0,0,0,1,,,,,
4700,627,7/15/23 19:00,1227,1,0,0,0,,,,,
4701,437,7/15/23 20:00,3062,0,0,0,1,,,,,
4702,826,7/15/23 21:00,323,0,0,0,1,,,,,
4703,293,7/15/23 22:00,739,0,0,0,1,,,,,
4704,49,7/15/23 23:00,4049,1,0,0,0,,,,,
4705,67,7/16/23 00:00,393,0,0,0,1,,,,,
4706,787,7/16/23 01:00,1822,0,0,0,1,,,,,
4707,129,7/16/23 02:00,2334,0,1,0,0,,,,,
4708,29,7/16/23 03:00,3439,0,0,0,1,,,,,
4709,343,7/16/23 04:00,2755,0,1,0,0,,,,,
4710,545,7/16/23 05:00,1874,0,0,0,1,,,,,
4711,119,7/16/23 06:00,3301,0,1,0,0,,,,,
4712,692,7/16/23 07:00,4856,1,0,0,0,,,,,
4713,937,7/16/23 08:00,237,1,0,0,0,,,,,
4714,663,7/16/23 09:00,2074,0,0,1,0,,,,,
4715,133,7/16/23 10:00,21,0,0,0,1,,,,,
4716,327,7/16/23 11:00,1532,0,0,1,0,,,,,
4717,185,7/16/23 12:00,701,0,0,1,0,,,,,
4718,506,7/16/23 13:00,3715,0,1,0,0,,,,,
4719,646,7/16/23 14:00,1749,1,0,0,0,,,,,
4720,689,7/16/23 15:00,1535,0,0,0,1,,,,,
4721,534,7/16/23 16:00,79,0,0,0,1,,,,,
4722,241,7/16/23 17:00,2258,0,1,0,0,,,,,
4723,589,7/16/23 18:00,3133,0,0,1,0,,,,,
4724,716,7/16/23 19:00,4734,0,1,0,0,,,,,
4725,516,7/16/23 20:00,3340,0,0,1,0,,,,,
4726,840,7/16/23 21:00,1297,0,0,0,1,,,,,
4727,960,7/16/23 22:00,585,0,1,0,0,,,,,
4728,165,7/16/23 23:00,2182,0,0,1,0,,,,,
4729,927,7/17/23 00:00,4964,0,1,0,0,,,,,
4730,933,7/17/23 01:00,754,1,0,0,0,,,,,
4731,640,7/17/23 02:00,2537,0,1,0,0,,,,,
4732,557,7/17/23 03:00,3083,0,0,0,1,,,,,
4733,218,7/17/23 04:00,4220,0,1,0,0,,,,,
4734,747,7/17/23 05:00,4586,0,0,0,1,,,,,
4735,648,7/17/23 06:00,1034,0,0,0,1,,,,,
4736,680,7/17/23 07:00,951,0,1,0,0,,,,,
4737,993,7/17/23 08:00,777,0,1,0,0,,,,,
